Key Values,LineNumber,SourceName,M_NB,M_QTY_INDEX,M_TP_BUY,CURRENCY,INSTRUMENT,TRN_STATUS,TRN_FMLY,TRN_GRP,TRN_TYPE,PORTFOLIO,M_PL_CGR2,M_PL_CGRA2,M_PL_CGU2,M_PL_CGUA2,M_PL_CSFCP2,M_PL_CSFI2,M_PL_CSFR2,M_PL_CSFRV2,M_PL_CSNF2,M_PL_CSNFCP2,M_PL_CSNFR2,M_PL_CSNFRV2,M_PL_FE2,M_PL_FEFI2,M_PL_FMV2,M_PL_FMVCL2,M_PL_FPFCP2,M_PL_FPFRV2,M_PL_FPNFCP2,M_PL_FPNFRV2,M_PL_FTFI2,M_PL_INSCUR,M_PL_KEY1,M_PL_MVFCP2,M_PL_MVFRV2,M_PL_MVNFCP2,M_PL_MVNFRV2,M_PL_NFMV2,M_PL_NFMVCL2,M_PL_RVR2,M_PL_RVRA2,M_PL_RVU2,M_PL_RVUA2,M_PLIRDACC12,M_PLIRDACC22,M_PLIRDACS12,M_PLIRDACS22,M_PLIRDCUR1,M_PLIRDCUR2,M_PLIRDFPV12,M_PLIRDFPV22,M_RSKSECTION,M_TP_TYPE
66495967,812,MX 3.1,66495967,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG AMM MNR,-67968.75,-67968.75,0,0,-67981.66983,-12.919833,-67981.66983,0,-67968.75,-67968.75,61718.75,0,-55.5,-0.012057,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66195524,899,MX 2.1,66195524,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,67968.75,67968.75,0,0,67986.30231,17.552312,67986.30231,0,67968.75,67968.75,67968.75,0,-126,-0.032169,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66195524,899,MX 3.1,66195524,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,36718.75,36718.75,0,0,36730.84612,12.096118,36730.84612,0,36718.75,36718.75,36718.75,0,-126,-0.032169,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
67033266,885,MX 2.1,67033266,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM MNR,-13671.875,-13671.875,0,0,-13673.45012,-1.575119,-13673.45012,0,-13671.875,-13671.875,-13671.875,0,-63,-0.009057,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
67033266,885,MX 3.1,67033266,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM MNR,-26171.875,-26171.875,0,0,-26174.92069,-3.045688,-26174.92069,0,-26171.875,-26171.875,30078.125,0,-63,-0.009057,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994428,852,MX 2.1,66994428,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,-62.5,-62.5,0,0,-62.556517,-0.056517,-62.556517,0,-62.5,-62.5,-62.5,0,-4.44,-0.000648,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994428,852,MX 3.1,66994428,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,-500,-500,0,0,-500.103429,-0.103429,-500.103429,0,-500,-500,-843.75,0,-4.44,-0.000648,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66605846,821,MX 2.1,66605846,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG LMM NBK,-4218.75,-4218.75,0,0,-4219.504189,-0.754189,-4219.504189,0,-4218.75,-4218.75,-4218.75,0,-11.1,-0.002229,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66605846,821,MX 3.1,66605846,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG LMM NBK,-10156.25,-10156.25,0,0,-10158.04087,-1.790866,-10158.04087,0,-10156.25,-10156.25,-9843.75,0,-11.1,-0.002229,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66994543,865,MX 2.1,66994543,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,-4921.875,-4921.875,0,0,-4922.429059,-0.554059,-4922.429059,0,-4921.875,-4921.875,-4921.875,0,-11.1,-0.001619,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994543,865,MX 3.1,66994543,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,-9296.875,-9296.875,0,0,-9297.777857,-0.902857,-9297.777857,0,-9296.875,-9296.875,-13234.375,0,-11.1,-0.001619,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994398,848,MX 2.1,66994398,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,-6679.6875,-6679.6875,0,0,-6681.77665,-2.08915,-6681.77665,0,-6679.6875,-6679.6875,-6679.6875,0,-105.45,-0.015379,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994398,848,MX 3.1,66994398,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,-17070.3125,-17070.3125,0,0,-17073.51581,-3.203314,-17073.51581,0,-17070.3125,-17070.3125,-187.5,0,-105.45,-0.015379,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
64871734,804,MX 2.1,64871734,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,19140.625,19140.625,0,0,19149.45113,8.826126,19149.45113,0,19140.625,19140.625,19140.625,0,-63,-0.030151,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
64871734,804,MX 3.1,64871734,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,37890.625,37890.625,0,0,37907.94001,17.315007,37907.94001,0,37890.625,37890.625,36328.125,0,-63,-0.030151,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
64851228,801,MX 2.1,64851228,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WILL,-105468.75,-105468.75,0,0,-105517.25,-48.499975,-105517.25,0,-105468.75,-105468.75,-105468.75,0,-378,-0.180905,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
64851228,801,MX 3.1,64851228,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WILL,-217968.75,-217968.75,0,0,-218068.1833,-99.433262,-218068.1833,0,-217968.75,-217968.75,2265.625,0,-378,-0.180905,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994393,847,MX 2.1,66994393,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,-78.125,-78.125,0,0,-78.148114,-0.023114,-78.148114,0,-78.125,-78.125,-78.125,0,-1.11,-0.000162,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994393,847,MX 3.1,66994393,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,-187.5,-187.5,0,0,-187.534842,-0.034842,-187.534842,0,-187.5,-187.5,-164.0625,0,-1.11,-0.000162,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994390,846,MX 2.1,66994390,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,164.0625,164.0625,0,0,164.050437,-0.012063,164.050437,0,164.0625,164.0625,164.0625,0,-3.33,-0.000486,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994390,846,MX 3.1,66994390,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,-164.0625,-164.0625,0,0,-164.109747,-0.047247,-164.109747,0,-164.0625,-164.0625,-140.625,0,-3.33,-0.000486,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66622481,823,MX 2.1,66622481,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG LMM NBK,-1796.875,-1796.875,0,0,-1797.192019,-0.317019,-1797.192019,0,-1796.875,-1796.875,-1796.875,0,-5.55,-0.001092,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66622481,823,MX 3.1,66622481,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG LMM NBK,-4765.625,-4765.625,0,0,-4766.460358,-0.835358,-4766.460358,0,-4765.625,-4765.625,-4921.875,0,-5.55,-0.001092,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
67033354,887,MX 2.1,67033354,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM MNR,-22851.5625,-22851.5625,0,0,-22854.24454,-2.682035,-22854.24454,0,-22851.5625,-22851.5625,-22851.5625,0,-83.25,-0.011968,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
67033354,887,MX 3.1,67033354,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM MNR,-41601.5625,-41601.5625,0,0,-41606.45039,-4.88789,-41606.45039,0,-41601.5625,-41601.5625,64101.5625,0,-83.25,-0.011968,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66509026,813,MX 2.1,66509026,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG AMM MNR,-45421.875,-45421.875,0,0,-45431.12455,-9.249549,-45431.12455,0,-45421.875,-45421.875,-45421.875,0,-56.61,-0.012298,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66509026,813,MX 3.1,66509026,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG AMM MNR,-75703.125,-75703.125,0,0,-75717.6616,-14.536601,-75717.6616,0,-75703.125,-75703.125,-67968.75,0,-56.61,-0.012298,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66194781,897,MX 2.1,66194781,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM ZIL,-30078.125,-30078.125,0,0,-30085.50718,-7.382183,-30085.50718,0,-30078.125,-30078.125,-30078.125,0,-63,-0.016085,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66194781,897,MX 3.1,66194781,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM ZIL,-26953.125,-26953.125,0,0,-26959.80441,-6.679414,-26959.80441,0,-26953.125,-26953.125,96421.875,0,-63,-0.016085,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66539686,817,MX 2.1,66539686,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG LMM NBK,9687.5,9687.5,0,0,9689.463474,1.963474,9689.463474,0,9687.5,9687.5,9687.5,0,-22.2,-0.004499,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66539686,817,MX 3.1,66539686,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG LMM NBK,-2187.5,-2187.5,0,0,-2187.609879,-0.109879,-2187.609879,0,-2187.5,-2187.5,-16406.25,0,-22.2,-0.004499,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66994560,866,MX 2.1,66994560,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,-50203.125,-50203.125,0,0,-50208.7764,-5.651398,-50208.7764,0,-50203.125,-50203.125,-50203.125,0,-113.22,-0.016512,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994560,866,MX 3.1,66994560,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,-94828.125,-94828.125,0,0,-94837.33414,-9.209136,-94837.33414,0,-94828.125,-94828.125,-9296.875,0,-113.22,-0.016512,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66729133,831,MX 2.1,66729133,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG AMM MNR,10937.5,10937.5,0,0,10939.33175,1.831747,10939.33175,0,10937.5,10937.5,10937.5,0,-111,-0.020768,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66729133,831,MX 3.1,66729133,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG AMM MNR,-12500,-12500,0,0,-12502.05854,-2.058542,-12502.05854,0,-12500,-12500,12500,0,-111,-0.020768,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66538073,816,MX 2.1,66538073,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG MDT ANG,72656.25,72656.25,0,0,72670.97606,14.726059,72670.97606,0,72656.25,72656.25,72656.25,0,-166.5,-0.033743,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66538073,816,MX 3.1,66538073,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG MDT ANG,-16406.25,-16406.25,0,0,-16407.07409,-0.824093,-16407.07409,0,-16406.25,-16406.25,703.125,0,-166.5,-0.033743,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66495900,810,MX 2.1,66495900,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG AMM MNR,-24218.75,-24218.75,0,0,-24223.49004,-4.740043,-24223.49004,0,-24218.75,-24218.75,-24218.75,0,-55.5,-0.012057,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66495900,810,MX 3.1,66495900,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG AMM MNR,-53906.25,-53906.25,0,0,-53916.17343,-9.923427,-53916.17343,0,-53906.25,-53906.25,61718.75,0,-55.5,-0.012057,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
67009334,875,MX 2.1,67009334,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG CRD SGD,-92187.5,-92187.5,0,0,-92198.91019,-11.410188,-92198.91019,0,-92187.5,-92187.5,-92187.5,0,-272,-0.039103,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
67009334,875,MX 3.1,67009334,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG CRD SGD,-135937.5,-135937.5,0,0,-135954.0572,-16.557181,-135954.0572,0,-135937.5,-135937.5,77695.3125,0,-272,-0.039103,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
67031189,883,MX 2.1,67031189,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG CRD SGD,82812.5,82812.5,0,0,82822.63276,10.13276,82822.63276,0,82812.5,82812.5,82812.5,0,-222,-0.031915,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
67031189,883,MX 3.1,67031189,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG CRD SGD,132812.5,132812.5,0,0,132828.515,16.015037,132828.515,0,132812.5,132812.5,695703.125,0,-222,-0.031915,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66684007,827,MX 2.1,66684007,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG AMM MNR,-24218.75,-24218.75,0,0,-24223.05343,-4.303433,-24223.05343,0,-24218.75,-24218.75,-24218.75,0,-63,-0.012111,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66684007,827,MX 3.1,66684007,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG AMM MNR,-53906.25,-53906.25,0,0,-53915.73682,-9.486817,-53915.73682,0,-53906.25,-53906.25,53906.25,0,-63,-0.012111,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
67015314,876,MX 2.1,67015314,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM MNR,-24882.8125,-24882.8125,0,0,-24885.82887,-3.016371,-24885.82887,0,-24882.8125,-24882.8125,-24882.8125,0,-81.9,-0.011774,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
67015314,876,MX 3.1,67015314,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM MNR,-39101.5625,-39101.5625,0,0,-39106.25164,-4.689144,-39106.25164,0,-39101.5625,-39101.5625,-135937.5,0,-81.9,-0.011774,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
64960772,800,MX 2.1,64960772,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG LMM NBK,-2109.375,-2109.375,0,0,-2110.323844,-0.948844,-2110.323844,0,-2109.375,-2109.375,-2109.375,0,-11.1,-0.005224,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
64960772,800,MX 3.1,64960772,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG LMM NBK,2265.625,2265.625,0,0,2266.636226,1.011226,2266.636226,0,2265.625,2265.625,1484.375,0,-11.1,-0.005224,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994449,853,MX 2.1,66994449,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,1289.0625,1289.0625,0,0,1289.069572,0.007072,1289.069572,0,1289.0625,1289.0625,1289.0625,0,-16.65,-0.002428,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994449,853,MX 3.1,66994449,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,-351.5625,-351.5625,0,0,-351.731349,-0.168849,-351.731349,0,-351.5625,-351.5625,-500,0,-16.65,-0.002428,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994328,890,MX 2.1,66994328,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,6601.5625,6601.5625,0,0,6602.366626,0.804126,6602.366626,0,6601.5625,6601.5625,6601.5625,0,-14.43,-0.002105,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994328,890,MX 3.1,66994328,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,9445.3125,9445.3125,0,0,9446.45118,1.13868,9446.45118,0,9445.3125,9445.3125,-24609.375,0,-14.43,-0.002105,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994567,867,MX 2.1,66994567,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,-953.125,-953.125,0,0,-953.231319,-0.106319,-953.231319,0,-953.125,-953.125,-953.125,0,-2.22,-0.000324,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994567,867,MX 3.1,66994567,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,-1828.125,-1828.125,0,0,-1828.301079,-0.176079,-1828.301079,0,-1828.125,-1828.125,-94828.125,0,-2.22,-0.000324,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
67019912,879,MX 2.1,67019912,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG CRD SGD,-82812.5,-82812.5,0,0,-82822.63276,-10.13276,-82822.63276,0,-82812.5,-82812.5,-82812.5,0,-272,-0.039103,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
67019912,879,MX 3.1,67019912,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG CRD SGD,-132812.5,-132812.5,0,0,-132828.515,-16.015037,-132828.515,0,-132812.5,-132812.5,31640.625,0,-272,-0.039103,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994333,892,MX 2.1,66994333,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,11367.1875,11367.1875,0,0,11368.65444,1.466937,11368.65444,0,11367.1875,11367.1875,11367.1875,0,-16.65,-0.002428,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66994333,892,MX 3.1,66994333,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBSG AMM WDK,14648.4375,14648.4375,0,0,14650.29046,1.852962,14650.29046,0,14648.4375,14648.4375,8531.25,0,-16.65,-0.002428,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66536289,815,MX 2.1,66536289,0,B,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG AMM SHI,-11718.75,-11718.75,0,0,-11721.20194,-2.451941,-11721.20194,0,-11718.75,-11718.75,-11718.75,0,-37.8,-0.007661,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66536289,815,MX 3.1,66536289,0,B,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBSG AMM SHI,703.125,703.125,0,0,702.811618,-0.313382,702.811618,0,703.125,703.125,-36375,0,-37.8,-0.007661,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
