Key Values,LineNumber,SourceName,M_NB,M_QTY_INDEX,M_TP_BUY,CURRENCY,INSTRUMENT,TRN_STATUS,TRN_FMLY,TRN_GRP,TRN_TYPE,PORTFOLIO,M_PL_CGR2,M_PL_CGRA2,M_PL_CGU2,M_PL_CGUA2,M_PL_CSFCP2,M_PL_CSFI2,M_PL_CSFR2,M_PL_CSFRV2,M_PL_CSNF2,M_PL_CSNFCP2,M_PL_CSNFR2,M_PL_CSNFRV2,M_PL_FE2,M_PL_FEFI2,M_PL_FMV2,M_PL_FMVCL2,M_PL_FPFCP2,M_PL_FPFRV2,M_PL_FPNFCP2,M_PL_FPNFRV2,M_PL_FTFI2,M_PL_INSCUR,M_PL_KEY1,M_PL_MVFCP2,M_PL_MVFRV2,M_PL_MVNFCP2,M_PL_MVNFRV2,M_PL_NFMV2,M_PL_NFMVCL2,M_PL_RVR2,M_PL_RVRA2,M_PL_RVU2,M_PL_RVUA2,M_PLIRDACC12,M_PLIRDACC22,M_PLIRDACS12,M_PLIRDACS22,M_PLIRDCUR1,M_PLIRDCUR2,M_PLIRDFPV12,M_PLIRDFPV22,M_RSKSECTION,M_TP_TYPE
55777596,317,MX 2.1,55777596,0,B,SGD,SGD CRSHKD 6M,LIVE,IRD,CS,   ,BBBBHK IRD CORP,0,0,-1608713.353,-1608713.353,3133795.751,44064.42916,0,-1213031.548,1876699.773,3088014.963,0,-1211315.19,0,0,-4696317.767,-4696317.767,0,0,0,0,410.54822,SGD,30spaces,-4696317.767,0,-4696728.315,0,-4696728.315,-4696728.315,0,0,-1211315.19,-1211315.19,-4155100.49,569863.01,-4155100.49,569863.01,HKD,SGD,-350683073.8,55031725.7,20spaces,11spaces
55777596,317,MX 3.1,55777596,0,B,SGD,SGD CRSHKD 6M,MKT_OP,IRD,CS,   ,BBBBHK IRD CORP,2591444.153,2591444.153,-4200157.506,-4200157.506,3133795.751,44064.42916,2017824.664,-1213031.548,1876699.773,3088014.963,1980859.661,-1211315.19,0,0,-4696317.767,0,0,0,0,0,410.54822,SGD,30spaces,-4696317.767,0,-4696728.315,0,-4696728.315,0,-610584.4925,-610584.4925,-600730.6972,-600730.6972,-4155100.49,569863.01,-4155100.49,569863.01,HKD,SGD,-350683073.8,55031725.7,20spaces,11spaces
51187119,309,MX 2.1,51187119,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,78287.03165,78287.03165,0,-253.57186,0,-477727.8732,-477474.3014,0,0,-477474.3014,0,0,78286.39962,78286.39962,0,0,0,0,-0.63203,HKD,30spaces,78286.39962,0,78287.03165,0,78287.03165,78287.03165,0,0,-477474.3014,-477474.3014,-95945.21,69596.6,-95945.21,69596.6,HKD,HKD,-1288541.07,1366827.47,20spaces,11spaces
51187119,309,MX 3.1,51187119,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,78758.35408,78758.35408,0,-253.57186,0,-477727.8732,-477474.3014,0,0,-477474.3014,0,0,78757.71825,0,0,0,0,0,-0.635835,HKD,30spaces,78757.71825,0,78758.35408,0,78758.35408,0,0,0,-477474.3014,-477474.3014,-95945.21,69596.6,-95945.21,69596.6,HKD,HKD,-1288539.14,1367296.85,20spaces,11spaces
65649797,379,MX 2.1,65649797,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK FXFXO VY,-23867.1875,-23867.1875,0,0,-23875.35453,-8.167025,-23875.35453,0,-23867.1875,-23867.1875,-23867.1875,0,-21.45,-0.007598,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
65649797,379,MX 3.1,65649797,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK FXFXO VY,-21367.1875,-21367.1875,0,0,-21374.70444,-7.516942,-21374.70444,0,-21367.1875,-21367.1875,-58359.375,0,-21.45,-0.007598,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
62168608,316,MX 2.1,62168608,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,-18999.12948,-18999.12948,0,25.745934,0,214875.5952,214849.8493,0,0,214849.8493,0,0,-18998.97609,-18998.97609,0,0,0,0,0.153384,HKD,30spaces,-18998.97609,0,-18999.12948,0,-18999.12948,-18999.12948,0,0,214849.8493,214849.8493,78061.64,-45883.56,78061.64,-45883.56,HKD,HKD,1468976.25,-1487975.23,20spaces,11spaces
62168608,316,MX 3.1,62168608,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,-19297.70328,-19297.70328,0,25.745934,0,214875.5952,214849.8493,0,0,214849.8493,0,0,-19297.54749,0,0,0,0,0,0.155795,HKD,30spaces,-19297.54749,0,-19297.70328,0,-19297.70328,0,0,0,214849.8493,214849.8493,78061.64,-45883.56,78061.64,-45883.56,HKD,HKD,1468973.93,-1488271.48,20spaces,11spaces
51187112,308,MX 2.1,51187112,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,39143.51583,39143.51583,0,-126.78593,0,-238863.9366,-238737.1507,0,0,-238737.1507,0,0,39143.19981,39143.19981,0,0,0,0,-0.316015,HKD,30spaces,39143.19981,0,39143.51583,0,39143.51583,39143.51583,0,0,-238737.1507,-238737.1507,-47972.6,34798.3,-47972.6,34798.3,HKD,HKD,-644270.53,683413.73,20spaces,11spaces
51187112,308,MX 3.1,51187112,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,39379.17704,39379.17704,0,-126.78593,0,-238863.9366,-238737.1507,0,0,-238737.1507,0,0,39378.85912,0,0,0,0,0,-0.317917,HKD,30spaces,39378.85912,0,39379.17704,0,39379.17704,0,0,0,-238737.1507,-238737.1507,-47972.6,34798.3,-47972.6,34798.3,HKD,HKD,-644269.57,683648.43,20spaces,11spaces
64699725,365,MX 2.1,64699725,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,-4492.1875,-4492.1875,0,0,-4494.408584,-2.221084,-4494.408584,0,-4492.1875,-4492.1875,-4492.1875,0,-35.75,-0.018197,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
64699725,365,MX 3.1,64699725,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,1757.8125,1757.8125,0,0,1758.625131,0.812631,1758.625131,0,1757.8125,1757.8125,2929.6875,0,-35.75,-0.018197,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
61224422,327,MX 2.1,61224422,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRDEXO CK,0,0,-1198349.289,-1198349.289,0,-230.158561,0,-1314857.446,-1314627.288,0,0,-1314627.288,-2493.15,-1.028579,-1198339.614,-1198339.614,0,0,0,0,9.674558,HKD,30spaces,-1198339.614,0,-1198349.289,0,-1198349.289,-1198349.289,0,0,-1314627.288,-1314627.288,-1012602.74,543492.82,-1012602.74,543492.82,HKD,HKD,-8348401,7150061.38,20spaces,11spaces
61224422,327,MX 3.1,61224422,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRDEXO CK,0,0,-1196640.308,-1196640.308,0,-230.158561,0,-1314857.446,-1314627.288,0,0,-1314627.288,-2493.15,-1.028579,-1196630.648,0,0,0,0,0,9.660761,HKD,30spaces,-1196630.648,0,-1196640.308,0,-1196640.308,0,0,0,-1314627.288,-1314627.288,-1012602.74,543492.82,-1012602.74,543492.82,HKD,HKD,-8348387.25,7151756.6,20spaces,11spaces
66691424,356,MX 2.1,66691424,0,B,USD,USD DEPOSIT,DEAD,IRD,LN_BR,   ,DHBHK IRDIRO SY,0,0,0,0,625.109124,624.46893,-3042.197736,-3667.30686,-3666.666667,0,-3666.666667,-3666.666667,0,0,0,0,0,0,0,0,0,USD,30spaces,0,0,0,0,0,0,-3666.666667,-3666.666667,0,0,0,0,0,0,USD,3spaces,0,0,20spaces,11spaces
66691424,356,MX 3.1,66691424,0,B,USD,USD DEPOSIT,DEAD,IRD,LN_BR,   ,DHBHK IRDIRO SY,0,0,0,0,1333.560204,1332.93631,-2333.730357,-3667.290561,-3666.666667,0,3336.666667,-3666.666667,0,0,0,0,0,0,0,0,0,USD,30spaces,0,0,0,0,0,0,-3666.666667,-3666.666667,0,0,0,0,0,0,USD,3spaces,0,0,20spaces,11spaces
57497885,350,MX 2.1,57497885,0,B,HKD,HKD BSHIBOR 1M3,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,-53156.07896,-53156.07896,0,42.020424,0,-121265.3768,-121307.3973,0,0,-121307.3973,-12425.8,-8.203751,-53155.64982,-53155.64982,0,0,0,0,0.429142,HKD,30spaces,-53155.64982,0,-53156.07896,0,-53156.07896,-53156.07896,0,0,-121307.3973,-121307.3973,144932.6,-146850.41,144932.6,-146850.41,HKD,HKD,2271431.1,-2324586.75,20spaces,11spaces
57497885,350,MX 3.1,57497885,0,B,HKD,HKD BSHIBOR 1M3,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,-55011.03178,-55011.03178,0,42.020424,0,-121265.3768,-121307.3973,0,0,-121307.3973,-12425.8,-8.203751,-55010.58766,0,0,0,0,0,0.444117,HKD,30spaces,-55010.58766,0,-55011.03178,0,-55011.03178,0,0,0,-121307.3973,-121307.3973,144932.6,-146850.41,144932.6,-146850.41,HKD,HKD,2271427.34,-2326437.92,20spaces,11spaces
50969052,348,MX 2.1,50969052,0,B,HKD,HKD BSHIBOR 1M3,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,-688998.3245,-688998.3245,0,238.513742,0,29713.26717,29474.75343,0,0,29474.75343,0,0,-688992.7621,-688992.7621,0,0,0,0,5.562447,HKD,30spaces,-688992.7621,0,-688998.3245,0,-688998.3245,-688998.3245,0,0,29474.75343,29474.75343,40500,-512208.74,40500,-512208.74,HKD,HKD,6561249.6,-7250242.36,20spaces,11spaces
50969052,348,MX 3.1,50969052,0,B,HKD,HKD BSHIBOR 1M3,MKT_OP,IRD,IRS,   ,BBBBHK IRD JT,0,0,-690070.3774,-690070.3774,0,238.513742,0,29713.26717,29474.75343,0,0,29474.75343,0,0,-690064.8063,0,0,0,0,0,5.571102,HKD,30spaces,-690064.8063,0,-690070.3774,0,-690070.3774,0,0,0,29474.75343,29474.75343,40500,-512208.74,40500,-512208.74,HKD,HKD,6561238.19,-7251303,20spaces,11spaces
53687846,346,MX 2.1,53687846,0,B,HKD,USD BSHKD 3M,LIVE,IRD,CS,   ,BBBBHK IRD GL,0,0,-246505.9225,-246505.9225,178869.8928,186514.0035,0,-3016.119659,-10660.23039,-7984.588222,0,-2675.642164,0,0,-238497.8562,-238497.8562,0,0,0,0,23.478065,HKD,30spaces,-238497.8562,0,-238521.3343,0,-238521.3343,-238521.3343,0,0,-2675.642164,-2675.642164,3251.35,-424.33,3251.35,-424.33,HKD,USD,154893194,-20001247.6,20spaces,11spaces
53687846,346,MX 3.1,53687846,0,B,HKD,USD BSHKD 3M,MKT_OP,IRD,CS,   ,BBBBHK IRD GL,0,0,-246211.2306,-246211.2306,178869.8928,186514.0035,0,-3016.119659,-10660.23039,-7984.588222,0,-2675.642164,0,0,-238203.1933,0,0,0,0,0,23.449058,HKD,30spaces,-238203.1933,0,-238226.6423,0,-238226.6423,0,0,0,-2675.642164,-2675.642164,3251.35,-424.33,3251.35,-424.33,HKD,USD,154893488.7,-20001247.6,20spaces,11spaces
65648792,376,MX 2.1,65648792,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,-22265.625,-22265.625,0,0,-22273.21039,-7.585389,-22273.21039,0,-22265.625,-22265.625,-22265.625,0,-42.9,-0.015196,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
65648792,376,MX 3.1,65648792,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,-12421.875,-12421.875,0,0,-12426.2716,-4.396599,-12426.2716,0,-12421.875,-12421.875,-51796.875,0,-42.9,-0.015196,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
65674166,381,MX 2.1,65674166,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,-83203.125,-83203.125,0,0,-83229.56932,-26.444321,-83229.56932,0,-83203.125,-83203.125,-83203.125,0,-42.9,-0.014994,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
65674166,381,MX 3.1,65674166,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,-51796.875,-51796.875,0,0,-51814.08367,-17.208673,-51814.08367,0,-51796.875,-51796.875,12890.625,0,-42.9,-0.014994,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
51186930,304,MX 2.1,51186930,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,39143.51583,39143.51583,0,-126.78593,0,-238863.9366,-238737.1507,0,0,-238737.1507,0,0,39143.19981,39143.19981,0,0,0,0,-0.316015,HKD,30spaces,39143.19981,0,39143.51583,0,39143.51583,39143.51583,0,0,-238737.1507,-238737.1507,-47972.6,34798.3,-47972.6,34798.3,HKD,HKD,-644270.53,683413.73,20spaces,11spaces
51186930,304,MX 3.1,51186930,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,39379.17704,39379.17704,0,-126.78593,0,-238863.9366,-238737.1507,0,0,-238737.1507,0,0,39378.85912,0,0,0,0,0,-0.317917,HKD,30spaces,39378.85912,0,39379.17704,0,39379.17704,0,0,0,-238737.1507,-238737.1507,-47972.6,34798.3,-47972.6,34798.3,HKD,HKD,-644269.57,683648.43,20spaces,11spaces
60943547,323,MX 2.1,60943547,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRDEXO CK,0,0,1333.743955,1333.743955,0,0.28178,0,1461.349999,1461.068219,0,0,1461.068219,0,0,1333.733187,1333.733187,0,0,0,0,-0.010768,HKD,30spaces,1333.733187,0,1333.743955,0,1333.743955,1333.743955,0,0,1461.068219,1461.068219,1444.73,-817.83,1444.73,-817.83,HKD,HKD,9989.45,-8655.71,20spaces,11spaces
60943547,323,MX 3.1,60943547,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRDEXO CK,0,0,1331.516161,1331.516161,0,0.28178,0,1461.349999,1461.068219,0,0,1461.068219,0,0,1331.505412,0,0,0,0,0,-0.01075,HKD,30spaces,1331.505412,0,1331.516161,0,1331.516161,0,0,0,1461.068219,1461.068219,1444.73,-817.83,1444.73,-817.83,HKD,HKD,9989.43,-8657.92,20spaces,11spaces
60384952,319,MX 2.1,60384952,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRDEXO CK,0,0,231166.5244,231166.5244,0,50.42831,0,326584.4009,326533.9726,0,0,326533.9726,0,0,231164.6581,231164.6581,0,0,0,0,-1.866262,HKD,30spaces,231164.6581,0,231166.5244,0,231166.5244,231166.5244,0,0,326533.9726,326533.9726,9616.44,-6328.77,9616.44,-6328.77,HKD,HKD,863832.78,-632668.13,20spaces,11spaces
60384952,319,MX 3.1,60384952,0,B,HKD,HKD HIBOR 3M,MKT_OP,IRD,IRS,   ,BBBBHK IRDEXO CK,0,0,230751.1294,230751.1294,0,50.42831,0,326584.4009,326533.9726,0,0,326533.9726,0,0,230749.2665,0,0,0,0,0,-1.862909,HKD,30spaces,230749.2665,0,230751.1294,0,230751.1294,0,0,0,326533.9726,326533.9726,9616.44,-6328.77,9616.44,-6328.77,HKD,HKD,863831.22,-633081.95,20spaces,11spaces
64582098,362,MX 2.1,64582098,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,-5273.4375,-5273.4375,0,0,-5276.121771,-2.684271,-5276.121771,0,-5273.4375,-5273.4375,-5273.4375,0,-35.75,-0.018515,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
64582098,362,MX 3.1,64582098,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,-22460.9375,-22460.9375,0,0,-22472.2893,-11.351801,-22472.2893,0,-22460.9375,-22460.9375,25195.3125,0,-35.75,-0.018515,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
64699714,364,MX 2.1,64699714,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,9179.6875,9179.6875,0,0,9184.272456,4.584956,9184.272456,0,9179.6875,9179.6875,9179.6875,0,-35.75,-0.018197,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
64699714,364,MX 3.1,64699714,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,2929.6875,2929.6875,0,0,2931.238741,1.551241,2931.238741,0,2929.6875,2929.6875,-4882.8125,0,-35.75,-0.018197,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
24392880,397,MX 2.1,24392880,0,B,GBP,GBP LIBOR 6M,DEAD,IRD,LN_BR,   ,BBBBSG STF INV,0,0,0,0,-13610320.33,-12302566.69,1021738.869,14632059.2,13324305.56,0,13324305.56,13324305.56,0,0,0,0,0,0,0,0,0,GBP,30spaces,0,0,0,0,0,0,13324305.56,13324305.56,0,0,0,0,0,0,GBP,3spaces,0,0,20spaces,11spaces
24392880,397,MX 3.1,24392880,0,B,GBP,GBP LIBOR 6M,DEAD,IRD,LN_BR,   ,BBBBSG STF INV,-225000000,-225000000,0,0,-250864826.2,-24557072.56,-236232767,14632059.2,-211675694.4,-225000000,-2016322.924,13324305.56,0,0,0,0,0,0,0,0,0,GBP,30spaces,0,0,0,0,0,0,13324305.56,13324305.56,0,0,0,0,0,0,GBP,3spaces,0,0,20spaces,11spaces
48732252,340,MX 2.1,48732252,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,183453.3643,183453.3643,0,503.744992,0,742057.2957,741553.5507,0,0,741553.5507,0,0,183451.8832,183451.8832,0,0,0,0,-1.481063,HKD,30spaces,183451.8832,0,183453.3643,0,183453.3643,183453.3643,0,0,741553.5507,741553.5507,354805.48,-278773.62,354805.48,-278773.62,HKD,HKD,1820886.11,-1637434.23,20spaces,11spaces
48732252,340,MX 3.1,48732252,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,181554.8207,181554.8207,0,503.744992,0,742057.2957,741553.5507,0,0,741553.5507,0,0,181553.355,0,0,0,0,0,-1.465735,HKD,30spaces,181553.355,0,181554.8207,0,181554.8207,0,0,0,741553.5507,741553.5507,354805.48,-278773.62,354805.48,-278773.62,HKD,HKD,1820883.69,-1639330.34,20spaces,11spaces
65379043,399,MX 2.1,65379043,0,B,JPY,JPY LIBOR 3M,DEAD,IRD,LN_BR,   ,BBBBSG CMU LT,949183,949183,0,0,-5386604.561,-6292651.762,6413085.571,11799690.13,12705737.33,949183,12705737.33,11756554.33,0,0,0,0,0,0,0,0,0,JPY,30spaces,0,0,0,0,0,0,11756554.33,11756554.33,0,0,0,0,0,0,JPY,3spaces,0,0,20spaces,11spaces
65379043,399,MX 3.1,65379043,0,B,JPY,JPY LIBOR 3M,DEAD,IRD,LN_BR,   ,BBBBSG CMU LT,700949183,700949183,-700000000,-700000000,-5386604.561,-6292651.762,700947445.3,11799690.13,12705737.33,949183,-5969408.904,11756554.33,0,0,0,0,0,0,0,0,0,JPY,30spaces,0,0,0,0,0,0,0,0,11756554.33,11756554.33,0,0,0,0,JPY,3spaces,0,0,20spaces,11spaces
35780492,331,MX 2.1,35780492,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK FITRA,0,0,-1158289.031,-1158289.031,0,-18266.52675,0,-11018933.03,-11000666.51,0,0,-11000666.51,0,0,-1158279.68,-1158279.68,0,0,0,0,9.351142,HKD,30spaces,-1158279.68,0,-1158289.031,0,-1158289.031,-1158289.031,0,0,-11000666.51,-11000666.51,-24534.25,4746.58,-24534.25,4746.58,HKD,HKD,-1453775.81,295496.13,20spaces,11spaces
35780492,331,MX 3.1,35780492,0,B,HKD,HKD HIBOR 3M,MKT_OP,IRD,IRS,   ,BBBBHK FITRA,0,0,-1157799.692,-1157799.692,0,-18266.52675,0,-11018933.03,-11000666.51,0,0,-11000666.51,0,0,-1157790.345,0,0,0,0,0,9.347192,HKD,30spaces,-1157790.345,0,-1157799.692,0,-1157799.692,0,0,0,-11000666.51,-11000666.51,-24534.25,4746.58,-24534.25,4746.58,HKD,HKD,-1453773.37,295983.02,20spaces,11spaces
60203582,332,MX 2.1,60203582,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,105388.383,105388.383,0,36.615202,0,216011.1631,215974.5479,0,0,215974.5479,0,0,105387.5322,105387.5322,0,0,0,0,-0.850825,HKD,30spaces,105387.5322,0,105388.383,0,105388.383,105388.383,0,0,215974.5479,215974.5479,25315.07,-14872.6,25315.07,-14872.6,HKD,HKD,821792.69,-716405.16,20spaces,11spaces
60203582,332,MX 3.1,60203582,0,B,HKD,HKD HIBOR 3M,MKT_OP,IRD,IRS,   ,BBBBHK IRD JT,0,0,105156.7005,105156.7005,0,36.615202,0,216011.1631,215974.5479,0,0,215974.5479,0,0,105155.8515,0,0,0,0,0,-0.848955,HKD,30spaces,105155.8515,0,105156.7005,0,105156.7005,0,0,0,215974.5479,215974.5479,25315.07,-14872.6,25315.07,-14872.6,HKD,HKD,821791.15,-716635.3,20spaces,11spaces
65787312,385,MX 2.1,65787312,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,6796.875,6796.875,0,0,6799.033346,2.158346,6799.033346,0,6796.875,6796.875,6796.875,0,-42.9,-0.014058,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
65787312,385,MX 3.1,65787312,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,15703.125,15703.125,0,0,15708.0546,4.929604,15708.0546,0,15703.125,15703.125,-20859.375,0,-42.9,-0.014058,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
64714204,366,MX 2.1,64714204,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,2539.0625,2539.0625,0,0,2540.387224,1.324724,2540.387224,0,2539.0625,2539.0625,2539.0625,0,-35.75,-0.018197,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
64714204,366,MX 3.1,64714204,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,8789.0625,8789.0625,0,0,8793.420939,4.358439,8793.420939,0,8789.0625,8789.0625,1757.8125,0,-35.75,-0.018197,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
67742650,391,MX 2.1,67742650,0,B,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,-18808.59375,-18808.59375,0,0,-18808.98501,-0.391263,-18808.98501,0,-18808.59375,-18808.59375,-18808.59375,0,-64.35,-0.002485,0,0,0,0,0,0,0,USD,CBT     19031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces
67742650,391,MX 3.1,67742650,0,B,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,-5449.21875,-5449.21875,0,0,-5449.610013,-0.391263,-5449.610013,0,-5449.21875,-5449.21875,-1933.59375,0,-64.35,-0.002485,0,0,0,0,0,0,0,USD,CBT     19031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces
23192232,396,MX 2.1,23192232,0,B,GBP,GBP LIBOR 6M,DEAD,IRD,LN_BR,   ,BBBBSG STF INV,0,0,0,0,-3203432.588,-2864201.194,104139.8165,3307572.404,2968341.01,0,2968341.01,2968341.01,0,0,0,0,0,0,0,0,0,GBP,30spaces,0,0,0,0,0,0,2968341.01,2968341.01,0,0,0,0,0,0,GBP,3spaces,0,0,20spaces,11spaces
23192232,396,MX 3.1,23192232,0,B,GBP,GBP LIBOR 6M,DEAD,IRD,LN_BR,   ,BBBBSG STF INV,-100000000,-100000000,0,0,-111495478.3,-11156246.91,-108187905.9,3307572.404,-97031658.99,-100000000,3301257.88,2968341.01,0,0,0,0,0,0,0,0,0,GBP,30spaces,0,0,0,0,0,0,2968341.01,2968341.01,0,0,0,0,0,0,GBP,3spaces,0,0,20spaces,11spaces
64699688,363,MX 2.1,64699688,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,1367.1875,1367.1875,0,0,1367.83267,0.64517,1367.83267,0,1367.1875,1367.1875,1367.1875,0,-35.75,-0.018197,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
64699688,363,MX 3.1,64699688,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,DHBHK IN FI SY,-4882.8125,-4882.8125,0,0,-4885.201046,-2.388546,-4885.201046,0,-4882.8125,-4882.8125,-22460.9375,0,-35.75,-0.018197,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces
55784191,440,MX 2.1,55784191,0,B,SGD,SGD SOR 6M,DEAD,IRD,IRS,   ,BBBBSG AMM KYT,0,0,0,0,0,179.09842,283890.9149,283890.9149,283711.8165,0,283711.8165,283711.8165,-2545.11,-3.177161,0,0,0,0,0,0,0,SGD,30spaces,0,0,0,0,0,0,283711.8165,283711.8165,0,0,0,0,0,0,SGD,3spaces,0,0,20spaces,11spaces
